,content,date,event,geo,language,sentiment,source,targets,uri
7678,@Apple #iphoneX Very innovative to introduce gesture based UI. Only @BlackBerry did it in 2013,2017-09-13 04:50:36,Other,Bilaspur,en,0.0,twitter,[],https://twitter.com/undefined/status/907828837790240768
7679,"Equifax data breach freeze your credit accounts ASAP
Here's what you can do to protect your identity and your money from this massive hack",2017-09-13 04:50:35,Other,United States,en,0.0,twitter,"[{'sentiment': 0, 'label': 'hack'}]",https://twitter.com/undefined/status/907828833985888256
7680,"Um hey @AppleSupport and @Apple, you guys updated iTunes to longer do iApps which is 👍🏼 except I still have my 7.6gb /iTunes/Mobile Apps 👎🏼",2017-09-13 04:50:35,Other,"Venice, Los Angeles",en,0.0,twitter,[],https://twitter.com/undefined/status/907828836087279616
7681,"Equifax, Bowing to Public Pressure, Drops Credit-Freeze Fees https://t.co/E7N1mBsXSD",2017-09-13 04:50:32,Other,"NYC, ISB",en,-0.4,twitter,"[{'sentiment': -0.4, 'label': 'efx'}]",https://twitter.com/undefined/status/907828821243695107
7682,Crows Nest - Wednesday Lunch - Mixed &amp; Men's Soccer - Men's B: SAP Suite Shots beat Partridge (3 - 2) https://t.co/6gOApYyUo8,2017-09-13 04:50:32,Other,"NSW, QLD & VIC",en,0.0,twitter,"[{'sentiment': 0, 'label': 'b'}, {'sentiment': 0, 'label': 'men'}]",https://twitter.com/undefined/status/907828822967496705
7683,@GovMikeHuckabee @Apple it has an autocorrect feature for jokes to make them funny. perfect for you!,2017-09-13 04:50:32,Other,west side,en,0.0,twitter,[],https://twitter.com/undefined/status/907828822099316736
7684,RT @autodesk: Looking for STEM ideas &amp; affordable projects? Fun is science educator Sam Haynor’s superpower.… ,2017-09-13 04:50:31,Other,Worldwide with HQ in LA,en,0.0,twitter,"[{'sentiment': 0, 'label': 'fun'}]",https://twitter.com/undefined/status/907828819788214274
7685,RT @autodesk: Looking for STEM ideas &amp; affordable projects? Fun is science educator Sam Haynor’s superpower.… ,2017-09-13 04:50:31,Other,Los Angeles,en,0.0,twitter,"[{'sentiment': 0, 'label': 'fun'}]",https://twitter.com/undefined/status/907828819758903297
7686,Equifax waives credit freeze fees after facing backlash https://t.co/I9fEbWSL84,2017-09-13 04:50:28,Other,PA,en,0.0,twitter,[],https://twitter.com/undefined/status/907828804705546241
7687,"If this is not an abuse of rights, what else could be one. https://t.co/KKAWQK5C6m",2017-09-13 04:50:27,Other,Zurich/Berkeley CA,en,0.0,twitter,[],https://twitter.com/undefined/status/907828800540626945
7688,@philthrill69 @Apple @VenyaGeskin1 Invented? Lol,2017-09-13 04:50:24,Downsize,,en,0.0,twitter,[],https://twitter.com/undefined/status/907828789710872576
7689,RT DailyBooksQuote: “The way to get started is to quit talking and begin doing” - Walt Disney Company.,2017-09-13 04:50:24,Other,"Toronto, Canada",en,-0.078,twitter,"[{'sentiment': -0.078, 'label': 'dis'}]",https://twitter.com/undefined/status/907828788561694720
7690,RT @AHamiltonSpirit: Deutsche Bank Is Turning Over Information on Trump https://t.co/YsxgSRlYSL,2017-09-13 04:50:22,Other,"Colorado Springs, CO",en,0.0,twitter,[],https://twitter.com/undefined/status/907828781125181440
7691,"Same book and price from @BNBuzz and @amazon, I wonder besides Hillary book signing and convenience what else compe… https://t.co/pUQXKwCbzl",2017-09-13 04:50:22,Other,"Cambridge, MA",en,0.0,twitter,[],https://twitter.com/undefined/status/907828778210119681
7692,RT @IlvesToomas: The bots bite back. Machine warfare in the legal space https://t.co/6jWmhDKqXX,2017-09-13 04:50:21,Other,"Brussels, Belgium",en,0.0,twitter,[],https://twitter.com/undefined/status/907828776632975361
7693,Cant unlock if u are riding a bike and wearing a #helmet is this #advanced or #naive #iphonex @Apple,2017-09-13 04:50:19,Other,"Chicago, IL",en,0.0,twitter,[],https://twitter.com/undefined/status/907828767384629253
7694,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:50:19,Other,Nigeria,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828766461874178
7695,RT @TonyHWindsor: Could I suggest @mrbenjaminlaw you avoid News Corp paper and recommend Sorbent (AUS product) ...it records what act… ,2017-09-13 04:50:16,Other,"Sandy Hollow, NSW, Australia",en,0.0,twitter,"[{'sentiment': 0, 'label': 'act'}, {'sentiment': 0, 'label': 'nwsa'}]",https://twitter.com/undefined/status/907828753895739392
7696,Bet #Google will be jumping on this to monetise Chrome soon 💭 Allows businesses to avoid to investing in #data prot… https://t.co/p1y88OwqTI,2017-09-13 04:50:16,Other,Birmingham | London,en,0.0,twitter,[],https://twitter.com/undefined/status/907828754008956928
7697,"RT @witfnews: Pennsylvania investigating Equifax cyberattack, Shapiro says

https://t.co/gC679YT21v https://t.co/xDzSChlySt",2017-09-13 04:50:15,Other,"Pennsylvania, USA",es,-0.165,twitter,"[{'sentiment': -0.165, 'label': 'efx'}]",https://twitter.com/undefined/status/907828751723061249
7698,1000$ for iPhone 10. @Apple https://t.co/Y93fEHX2WK,2017-09-13 04:50:15,Other,Mangalore/Bangalore,en,0.0,twitter,[],https://twitter.com/undefined/status/907828751937007624
7699,"See our latest #Bristol, TN #job and click to apply: Verizon Sales Representative - https://t.co/omedHhR0Ta $VZ #WorkHard #Success #Sales",2017-09-13 04:50:15,Other,"Knoxville, TN",en,0.0,twitter,[],https://twitter.com/undefined/status/907828750762553344
7700,@Apple Ummmmmmmmaaaaa I'm loving it.....,2017-09-13 04:50:14,Other,"Akot, India",en,0.0,twitter,"[{'sentiment': 0, 'label': '1'}, {'sentiment': 0, 'label': '3'}, {'sentiment': 0, 'label': 'i'}, {'sentiment': 0, 'label': 'it'}, {'sentiment': 0, 'label': 'm'}]",https://twitter.com/undefined/status/907828746849267713
7701,"RT @theTechDipper: #Apple #iPhone8 And #iPhone8Plus With Bionic A11 Chipset Launched! @Apple #AppleEvent #TechDipper

►… ",2017-09-13 04:50:12,Other,"Chennai, India",en,0.0,twitter,[],https://twitter.com/undefined/status/907828737030410240
7702,Online shopping for Certified Refurbished Amazon Devices from a great selecti... https://t.co/vCVcPwchrk via @amazon,2017-09-13 04:50:12,Other,"Mocksville, NC",en,0.0,twitter,[],https://twitter.com/undefined/status/907828737542148097
7703,RT @Apple: Join us September 12 at 10am PT to watch the #AppleEvent live at https://t.co/xi6CRXgQPH. Retweet for updates from… ,2017-09-13 04:50:11,Other,"Texas, USA",en,0.0,twitter,[],https://twitter.com/undefined/status/907828735063228422
7704,"RT @ITSPmagazine: A Dangerous Game - Reflecting On The Equifax Breach.
@tzaw @verizondigital #equifax #appsec #databreach #infosec… ",2017-09-13 04:50:10,Other,Los Angeles,en,0.0,twitter,[],https://twitter.com/undefined/status/907828729388433408
7705,"RELEASE the fake Russian campaign ads @facebook 
You may be kids, but we voters are adults. We can take it.
YOU OWE US. 
Trump. 😡

RT",2017-09-13 04:50:10,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'rt'}, {'sentiment': 0, 'label': 'kids'}]",https://twitter.com/undefined/status/907828731351367680
7706,@Apple @djlauralux Unicorn yourself 🦄,2017-09-13 04:50:10,Downsize,"Sydney, Australia",fr,0.0,twitter,[],https://twitter.com/undefined/status/907828731020013568
7707,"To anyone who's buying the #iPhoneX and has a twin, my deepest condolences.
@Apple",2017-09-13 04:50:10,Other,"Northern Hemisphere, Earth",en,0.0,twitter,"[{'sentiment': 0, 'label': 'twin'}]",https://twitter.com/undefined/status/907828728113352704
7708,"RT @BlackDistillery: We get a lot of #freebie requests, but 2,000 free @blackwatergin? I wonder if @Facebook know @department_the are do… ",2017-09-13 04:50:10,Other,Dublin,en,0.0,twitter,[],https://twitter.com/undefined/status/907828730051141632
7709,@cynnara @altNOAA @Google @ATT @verizon @MetroPCS Apparently the power co op ran a data link inside their power lin… https://t.co/vJ9zZ3RJqI,2017-09-13 04:50:07,Other,"San Juan Island, Washington, USA",en,0.0,twitter,[],https://twitter.com/undefined/status/907828715362582528
7710,So why did we go from 8 to X. What happened to 9? @Apple,2017-09-13 04:50:03,Other,"Houston, TX",en,0.0,twitter,"[{'sentiment': 0, 'label': 'x'}]",https://twitter.com/undefined/status/907828699428474880
7711,@AppleSupport I have two questions on iPhone X. Will the weird bunny ear shape at top be visible while watching mov… https://t.co/VZvP36FRf3,2017-09-13 04:50:03,Other,850 AD,en,0.0,twitter,"[{'sentiment': 0, 'label': 'mov'}]",https://twitter.com/undefined/status/907828701320105986
7712,"RT @iphonexusa: Amazing! You'll be unlocking your iPhone X with your face.

Wow! @Apple.

#iPhone8 #AppleEvent https://t.co/yND4QhfVpv",2017-09-13 04:50:00,Other,ph.,en,0.0,twitter,"[{'sentiment': 0, 'label': 'face'}]",https://twitter.com/undefined/status/907828687751565312
7713,RT @Inc: How Stupid Does Equifax Think We Are? Answer: Really Stupid https://t.co/86qGugL5tT,2017-09-13 04:50:00,Other,"Texas, USA",en,0.0,twitter,[],https://twitter.com/undefined/status/907828688296837120
7714,"RT @VeniVidiiVicii: All @Apple has to do is enable us to Facetime with more than one person at a time, but nooo they want to give us all th…",2017-09-13 04:50:00,Other,Bronx,en,0.255,twitter,"[{'sentiment': 0, 'label': 'time'}]",https://twitter.com/undefined/status/907828688972107776
7715,"@crissypoo74 @Apple Yes, thank you Apple. Don't be silly poo...many celebs(rt. &amp; lft.) gave publicly &amp; privately be… https://t.co/17gfvGZdEk",2017-09-13 04:49:59,Other,California,en,0.0,twitter,"[{'sentiment': 0, 'label': '1'}, {'sentiment': 0, 'label': '3'}]",https://twitter.com/undefined/status/907828684605804546
7716,"The videos shot on #iPhoneX will now be called xvideos. 
@Apple #AppleEvent",2017-09-13 04:49:57,Other,"Delhi, India",en,0.0,twitter,[],https://twitter.com/undefined/status/907828674933772288
7717,Commented on https://t.co/VwQtIvuKAu $NFLX $DIS,2017-09-13 04:49:56,Other,"Broken Arrow, OK",fr,0.0,twitter,[],https://twitter.com/undefined/status/907828672916332544
7718,"RT @iphonexusa: Amazing! You'll be unlocking your iPhone X with your face.

Wow! @Apple.

#iPhone8 #AppleEvent https://t.co/yND4QhfVpv",2017-09-13 04:49:55,Other,Out here looking like revenge ,en,0.0,twitter,"[{'sentiment': 0, 'label': 'face'}]",https://twitter.com/undefined/status/907828668738818048
7719,@engadget @Equifax You're*,2017-09-13 04:49:55,Downsize,Same as Carmon Sandiego,en,0.0,twitter,[],https://twitter.com/undefined/status/907828665018470400
7720,"RT @TIME: Equifax CEO Richard Smith apologizes for the ""most humbling moment in our 118-year history"" https://t.co/kZB5WKargU",2017-09-13 04:49:54,Other,Maryland,en,0.0,twitter,[],https://twitter.com/undefined/status/907828662355025920
7721,@Apple skipped #Iphone 9 because it was unlucky number for @SteveJobsFilm #AppleEvent #iPhoneX #Iphone8 #AppleEvent2017 #AppleWatch,2017-09-13 04:49:53,Other,"Kentucky, USA",en,0.0,twitter,[],https://twitter.com/undefined/status/907828660622778370
7722,RT @engadget: Equifax waives credit freeze fees after facing backlash https://t.co/lRuW7UoTHi https://t.co/Zt6h4U26qe,2017-09-13 04:49:52,Other,"Maryland, USA",en,0.0,twitter,[],https://twitter.com/undefined/status/907828654973079553
7723,Also why the fuck did the translator call her Altria. It's Artoria you dumb cunt. https://t.co/iTdY9bdOvw,2017-09-13 04:49:50,Other,Up my own ass.,en,0.0,twitter,[],https://twitter.com/undefined/status/907828645774929922
7724,"@Apple Sometimes you question what a company spends all your money on, sometimes you don't.",2017-09-13 04:49:49,Other,"Lansing, MI",en,0.0,twitter,[],https://twitter.com/undefined/status/907828642566344704
7725,RT @KTLA: Massachusetts will hit Equifax with first state lawsuit over data breach https://t.co/yvh1UVaCO9,2017-09-13 04:49:47,Other,"California, USA",en,0.0,twitter,[],https://twitter.com/undefined/status/907828633368178695
7726,"Dear @Apple,
Clear My Doubt.  
I Can Hack into My Identical Twin's #iPhoneX with #FaceId ? &amp; Vice Versa. 
How Does this Work? #AppleEvent 🤔",2017-09-13 04:49:46,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907828628959973383
7727,RT @TitleTechnology: What is the biggest threat from the Equifax breach? Account takeovers https://t.co/srf1qqK0cc,2017-09-13 04:49:44,Other,New York,en,0.0,twitter,[],https://twitter.com/undefined/status/907828621276073984
7728,"RT @AGSchneiderman: #BREAKING: After conversations w/ my office, #Equifax has now made it explicitly clear—no one will waive their righ… ",2017-09-13 04:49:43,Other,,en,-0.10400000000000001,twitter,"[{'sentiment': 0, 'label': 'w'}, {'sentiment': -0.10400000000000001, 'label': 'dnow'}]",https://twitter.com/undefined/status/907828615890563074
7729,@SubPixelYouTube @Microsoft @Windows Yes it is. Is this a common problem? Still trying to fix it.,2017-09-13 04:49:43,Other,"North West, UK",en,0.0,twitter,[],https://twitter.com/undefined/status/907828616985235458
7730,"On my to read list - If I Understood You, Would I Have This Look on My Face?: Relating to and Comm... https://t.co/s92swEr1cq via @amazon",2017-09-13 04:49:42,Other,"San Diego, CA",en,0.0,twitter,"[{'sentiment': 0, 'label': 'comm'}]",https://twitter.com/undefined/status/907828613663379458
7731,RT @thehill: Dem senator demands to know why Equifax execs dumped stock before announcing hack https://t.co/U9qqIqP4dN https://t.co/ishLq3L…,2017-09-13 04:49:41,Other,Okanagan Lake BC Canada,en,0.0,twitter,"[{'sentiment': 0, 'label': 'hack'}]",https://twitter.com/undefined/status/907828606843457536
7732,#extol - @Google Search https://t.co/ECYGftYpVR,2017-09-13 04:49:40,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907828605769707523
7733,"@its_brookebell @Apple 7 8 9, Brooke. Life has been preparing you for this moment.",2017-09-13 04:49:39,Other,Utah,en,0.0,twitter,"[{'sentiment': 0, 'label': 'life'}]",https://twitter.com/undefined/status/907828599373406209
7734,RT @didenko_andrew: @rowan_blakey @Apple Androids have really good cameras,2017-09-13 04:49:38,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'rt'}]",https://twitter.com/undefined/status/907828596928065537
7735,RT @RESachs: Other cos are already replicating Allergan's strategy to insulate their patents from PTO review.… ,2017-09-13 04:49:37,Other,"Stanford, CA",en,0.0,twitter,"[{'sentiment': 0, 'label': 'pto'}]",https://twitter.com/undefined/status/907828589416075269
7736,RT @SunnyHoi: Equifax CEO Richard Smith Apologizes for the ‘Most Humbling Moment in Our 118-Year History’ https://t.co/1sVqlpgIw9… ,2017-09-13 04:49:36,Other,Florida,en,0.0,twitter,[],https://twitter.com/undefined/status/907828587700596736
7737,RT @RobberDocks: WhipStone is now updated to version 1.009 on #iOS @AppStore with removed commercial breaks.… ,2017-09-13 04:49:36,Other,Finland,en,0.299,twitter,"[{'sentiment': 0.299, 'label': 'dnow'}]",https://twitter.com/undefined/status/907828586631122947
7738,RT @thehill: Dem senator demands to know why Equifax execs dumped stock before announcing hack https://t.co/U9qqIqP4dN https://t.co/ishLq3L…,2017-09-13 04:49:35,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'hack'}]",https://twitter.com/undefined/status/907828584328433664
7739,"RT @NamVet_101st: @LatinaResister @HillaryClinton @TheOnlyKAVIN @amazon ""WHAT HAPPENED"" SPOILER ALERT: LYING, CROOKED HILLARY CLINTON… ",2017-09-13 04:49:32,Announcement,"Texas, USA",en,0.0,twitter,[],https://twitter.com/undefined/status/907828572282384386
7740,"RT @libertytarian: Will #Equifax hack result in YOUR identity being stolen?
143 Million had their personal financial info taken

https://t.…",2017-09-13 04:49:31,Other,"Alberta, Canada",en,0.0,twitter,[],https://twitter.com/undefined/status/907828566812975104
7741,"Just saw this on Amazon: All-New Fire 7 Tablet with Alexa, 7' Displa... by Amazon for $49.99 https://t.co/L7AK78SQiP via @amazon",2017-09-13 04:49:31,Other,"Mocksville, NC",en,0.0,twitter,[],https://twitter.com/undefined/status/907828568331255810
7742,@Apple The iPhone X looks ugly. Why would I ever want that ugly bump taking up part of my videos? Go back to the drawing board.,2017-09-13 04:49:30,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'x'}]",https://twitter.com/undefined/status/907828561154895877
7743,@CodyHazelbaker @heartswochains @True_Dawg @djbeatrex @buttspawn @Apple They both are trash at this point. Both onl… https://t.co/vl6qcwvTrq,2017-09-13 04:49:30,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907828562539008005
7744,"RT @seynyora: Yep. You'll be unlocking your iPhone X with your face.

Bravo, @Apple.

#iPhone8 #AppleEvent https://t.co/5cMVZHHdx1",2017-09-13 04:49:29,Other,pluto,en,0.0,twitter,"[{'sentiment': 0, 'label': 'face'}]",https://twitter.com/undefined/status/907828556482449416
7745,SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in TechnipFMC plc of... https://t.co/ckDcHBGglp,2017-09-13 04:49:28,Other,World Wide,en,0.0,twitter,[],https://twitter.com/undefined/status/907828554158702595
7746,@memesfornerds @IGN @SamsungMobileUS @Apple In regards to #android I’ve used @SamsungMobileUS since I owned the… https://t.co/QKyyb6FSaL,2017-09-13 04:49:28,Other,"Chandler, AZ",en,0.0,twitter,"[{'sentiment': 0, 'label': 'i'}]",https://twitter.com/undefined/status/907828553244344320
7747,@tehzwen @OfficialPropsy @MrBLuNDoN @Apple I don't think you understand how ideas work........,2017-09-13 04:49:27,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907828549909872640
7748,RT @HappeningHeads: #BLOGGED: Highlights Of The @Apple #iPhoneX Keynote! #AppleEvent #iPhone8 #iPhone8Plus #iphonelaunch… ,2017-09-13 04:49:27,Other,♥ Heart of Virat ♥,en,0.0,twitter,"[{'sentiment': 0, 'label': 'rt'}]",https://twitter.com/undefined/status/907828548202835968
7749,"RT @iphonexusa: Amazing! You'll be unlocking your iPhone X with your face.

Wow! @Apple.

#iPhone8 #AppleEvent https://t.co/yND4QhfVpv",2017-09-13 04:49:26,Other,Philippines,en,0.0,twitter,"[{'sentiment': 0, 'label': 'face'}]",https://twitter.com/undefined/status/907828545896022017
7750,RT @Apple user #Iphone8 #IphoneX #AppleEvent #AppleEvent2017 #Apple https://t.co/jyG0ihopFX,2017-09-13 04:49:25,Other,"Almora, Uttrakhand ÜT: 29.59996, 79.64583",en,0.0,twitter,[],https://twitter.com/undefined/status/907828543089934341
7751,And this whole time I thought that the X in #iPhoneX was just to make fun of @apple fans for buying the same iPhone every year. #appleevent,2017-09-13 04:49:25,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}, {'sentiment': 0, 'label': 'x'}, {'sentiment': 0, 'label': 'time'}, {'sentiment': 0, 'label': 'fun'}]",https://twitter.com/undefined/status/907828540745420800
7752,"RT @zittrain: The employee portal accepted a username/password of admin/admin, which in turn gave access to other employees' pass… ",2017-09-13 04:49:23,Other,"Seattle, WA ",en,0.0,twitter,"[{'sentiment': 0, 'label': 'pass'}, {'sentiment': 0, 'label': 'turnp'}]",https://twitter.com/undefined/status/907828534776868864
7753,@Apple I'm very very sad to say at those kind of prices I'll be keeping my iPhone7. I can't justify spending that much on a mobile phone.,2017-09-13 04:49:22,Other,Out There Somewhere,en,0.0,twitter,"[{'sentiment': 0, 'label': 'phone'}]",https://twitter.com/undefined/status/907828530070921219
7754,"RT @7tealove: yes White #Bloomingtea Peach Tea  https://t.co/WmeC2vEyBY via @amazon enjoy it blooms when added water, show off ur #flowerte…",2017-09-13 04:49:22,Other,"Plano, TX",en,0.0,twitter,"[{'sentiment': 0, 'label': 'rt'}]",https://twitter.com/undefined/status/907828529903140864
7755,RT @thekshitijpatil: Why did @Apple skip iPhone9? Because the 7(s) 8 9! 🙈🙈 #AppleEvent #Its7sNot8,2017-09-13 04:49:21,Other,Thane,en,0.0,twitter,"[{'sentiment': 0, 'label': 's'}]",https://twitter.com/undefined/status/907828525352275969
7756,"RT @thesecuritynews: Equifax hack: How much your stolen info is worth on the black market
https://t.co/BLFiWUwcyy #hacking",2017-09-13 04:49:20,Other,"Mississauga, Ontario",en,0.0,twitter,"[{'sentiment': 0, 'label': 'info'}]",https://twitter.com/undefined/status/907828522147876866
7757,RT @BigShawn10: Niggas don't know the definition of net worth smh https://t.co/N0kbNgce6F,2017-09-13 04:49:19,Other,Your City,en,0.0,twitter,"[{'sentiment': 0, 'label': 'smh'}]",https://twitter.com/undefined/status/907828516078702592
7758,SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in TechnipFMC plc of Cl… https://t.co/FbChTn4rjl,2017-09-13 04:49:18,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'cl'}]",https://twitter.com/undefined/status/907828510001172482
7759,RT @SorushMoghadam: Love iPhoneX but What happened to iPhone 9 @Apple...!!,2017-09-13 04:49:18,Other,"California, USA",en,0.0,twitter,[],https://twitter.com/undefined/status/907828510718349312
7760,RT @FIawlessMakeup: MORPHE IS COMING TO ULTA. COLOURPOP IS COMING TO SEPHORA. FENTY BEAUTY JUST DROPPED. IT'S A GREAT YEAR FOR MAKEUP,2017-09-13 04:49:17,Other,"Arkansas, USA",en,0.0,twitter,"[{'sentiment': 0, 'label': 'ulta'}]",https://twitter.com/undefined/status/907828505622323200
7761,Commented on https://t.co/OlM0xC7py8 $NFLX $DIS,2017-09-13 04:49:17,Other,"Broken Arrow, OK",en,-0.025,twitter,"[{'sentiment': -0.025, 'label': 'dis'}]",https://twitter.com/undefined/status/907828507417497600
7762,RT @thehill: Dem senator demands to know why Equifax execs dumped stock before announcing hack https://t.co/U9qqIqP4dN https://t.co/ishLq3L…,2017-09-13 04:49:16,Other,"New Jersey, USA",en,0.0,twitter,"[{'sentiment': 0, 'label': 'hack'}]",https://twitter.com/undefined/status/907828501956395009
7763,@shwood Lol! It's impossible to use @Facebook without being assaulted by ads anymore,2017-09-13 04:49:16,Other,"Sacramento, CA",en,0.0,twitter,"[{'sentiment': 0, 'label': 'ads'}]",https://twitter.com/undefined/status/907828502564622336
7764,@Apple iPhone X - meet my hand ; hand - meet iPhone X ☺️,2017-09-13 04:49:15,Appointment,Im here im there im everywhere,en,0.0,twitter,[],https://twitter.com/undefined/status/907828499637039105
7765,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:14,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828493794279425
7766,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:14,Other,Africa,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828494008307713
7767,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:14,Other,Dubai,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828493819543553
7768,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:14,Other,"Florida, USA",en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828493991510016
7769,RT @makeupbyshaniah: But a terrible year for my wallet https://t.co/tEIbL0ZMm2,2017-09-13 04:49:14,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907828495476195328
7770,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:14,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828493777559553
7771,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:14,Other,International,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828493924421632
7772,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:14,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828493978914819
7773,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,"Washington, DC",en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828488849240064
7774,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,"Los Angeles, CA",en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828489486835715
7775,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,"California, USA",en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828489562320899
7776,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,Yo Mama House,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828489486831617
7777,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,"Detroit, MI",en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828488773791744
7778,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,"Lagos, Nigeria",en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828489478447104
7779,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,turn on notifications,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828488761167873
7780,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,"Lagos, Nigeria",en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828488786280448
7781,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828488819933184
7782,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,D(〽️)V,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828492229861376
7783,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828488996081669
7784,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828488958291968
7785,"RT @DaviesDeji: I thank @Apple for launching iPhone x 5 days to my birthday.if you love me, get me one as a gift?😁@viraltv… ",2017-09-13 04:49:13,Other,"Greenwood, SC",en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907828488870211584
